config,method,seed,success,tiles,grass_tiles,sand_tiles,water_tiles,shore,free,fit4,um_grass,um_sand,um_water,seconds,hash,min_local_fit4,worst_wheat_distance,worst_wood_distance,viable_teams,wheat_tiles,wood_tiles,stone_tiles,algae_tiles,status
corner-2-max,2,24001,1,262144,47952,136696,52192,25304,17240,224,56348,149348,56448,0.011546,11845766406100531494,0,1,1,0,6924,11520,4992,9280,ok
corner-2-max,2,24001,1,262144,47952,136696,52192,25304,17240,224,56348,149348,56448,0.076648,11845766406100531494,0,1,1,0,6924,11520,4992,9280,ok
corner-2-max,2,24003,1,262144,48208,137304,51392,25240,15364,96,56604,149924,55616,0.100834,6995744940389614058,0,2,1,0,7984,10620,5600,8992,ok
corner-2-max,2,24003,1,262144,48208,137304,51392,25240,15364,96,56604,149924,55616,0.070179,6995744940389614058,0,2,1,0,7984,10620,5600,8992,ok
corner-2-max,2,24004,1,262144,48112,137336,51520,25176,15408,224,56476,149924,55744,0.245977,6866782697663556605,5,1,2,0,10300,9036,4480,8896,ok
corner-2-max,2,24004,1,262144,48112,137336,51520,25176,15408,224,56476,149924,55744,0.033469,6866782697663556605,5,1,2,0,10300,9036,4480,8896,ok
edge-3-width-min,3,24001,1,8192,3779,316,2579,1518,2694,1583,4175,1072,2945,0.002238,5528040763038411418,317,9,17,4,425,411,150,546,ok
edge-3-width-min,3,24001,1,8192,3779,316,2579,1518,2694,1583,4175,1072,2945,0.000858,5528040763038411418,317,9,17,4,425,411,150,546,ok
edge-3-width-min,3,24003,1,8192,3777,357,2576,1482,2693,1601,4156,1096,2940,0.000876,16057670206668850732,83,8,19,4,474,325,189,546,ok
edge-3-width-min,3,24003,1,8192,3777,357,2576,1482,2693,1601,4156,1096,2940,0.000895,16057670206668850732,83,8,19,4,474,325,189,546,ok
edge-3-width-min,3,24004,1,8192,3781,319,2604,1488,2707,1578,4170,1060,2962,0.001447,10194287565770016619,221,12,11,4,433,399,151,545,ok
edge-3-width-min,3,24004,1,8192,3781,319,2604,1488,2707,1578,4170,1060,2962,0.002381,10194287565770016619,221,12,11,4,433,399,151,545,ok
edge-3-width-max,3,24001,1,65536,34383,1840,24878,4435,22401,19171,35580,4055,25901,0.144345,1121796287204890133,1175,26,27,3,4614,4122,3144,4371,ok
edge-3-width-max,3,24001,1,65536,34383,1840,24878,4435,22401,19171,35580,4055,25901,0.077997,1121796287204890133,1175,26,27,3,4614,4122,3144,4371,ok
edge-3-width-max,3,24003,1,65536,34350,1826,24873,4487,22446,19094,35550,4065,25921,0.006762,15420516851104356162,1205,30,31,3,4581,4180,3048,4376,ok
edge-3-width-max,3,24003,1,65536,34350,1826,24873,4487,22446,19094,35550,4065,25921,0.006519,15420516851104356162,1205,30,31,3,4581,4180,3048,4376,ok
edge-3-width-max,3,24004,1,65536,34467,1809,24982,4278,22472,19480,35608,3946,25982,0.078431,9783622262180087610,1119,37,38,2,4933,3799,3157,4337,ok
edge-3-width-max,3,24004,1,65536,34467,1809,24982,4278,22472,19480,35608,3946,25982,0.015036,9783622262180087610,1119,37,38,2,4933,3799,3157,4337,ok
edge-3-height-min,3,24001,1,8192,3781,330,2595,1486,2692,1543,4171,1069,2952,0.002316,8296798997807980933,211,15,8,4,378,459,155,545,ok
edge-3-height-min,3,24001,1,8192,3781,330,2595,1486,2692,1543,4171,1069,2952,0.000926,8296798997807980933,211,15,8,4,378,459,155,545,ok
edge-3-height-min,3,24003,1,8192,3777,340,2615,1460,2674,1588,4159,1068,2965,0.002542,3287260318131999003,201,18,10,4,361,496,146,543,ok
edge-3-height-min,3,24003,1,8192,3777,340,2615,1460,2674,1588,4159,1068,2965,0.002197,3287260318131999003,201,18,10,4,361,496,146,543,ok
edge-3-height-min,3,24004,1,8192,3747,304,2585,1556,2674,1470,4161,1077,2954,0.000893,8306510028419146177,130,11,8,4,362,437,182,545,ok
edge-3-height-min,3,24004,1,8192,3747,304,2585,1556,2674,1470,4161,1077,2954,0.003821,8306510028419146177,130,11,8,4,362,437,182,545,ok
edge-3-height-max,3,24001,1,65536,34189,2110,24709,4528,22420,19210,35400,4370,25766,0.007522,14451902555196200460,1362,31,49,1,3801,4953,2913,4377,ok
edge-3-height-max,3,24001,1,65536,34189,2110,24709,4528,22420,19210,35400,4370,25766,0.011496,14451902555196200460,1362,31,49,1,3801,4953,2913,4377,ok
edge-3-height-max,3,24003,1,65536,34397,1997,24946,4196,22518,19529,35501,4093,25942,0.009812,4567928969128129527,1060,46,20,3,4720,3986,3075,4345,ok
edge-3-height-max,3,24003,1,65536,34397,1997,24946,4196,22518,19529,35501,4093,25942,0.007646,4567928969128129527,1060,46,20,3,4720,3986,3075,4345,ok
edge-3-height-max,3,24004,1,65536,34403,1989,24918,4226,22434,19318,35539,4099,25898,0.005880,16325195449582695868,1130,52,29,3,4891,3848,3136,4354,ok
edge-3-height-max,3,24004,1,65536,34403,1989,24918,4226,22434,19318,35539,4099,25898,0.006299,16325195449582695868,1130,52,29,3,4891,3848,3136,4354,ok
edge-3-teams-min,3,24001,1,16384,8637,466,6301,980,5592,4748,8908,955,6521,0.001594,15467076962016452729,1415,14,39,0,1146,1053,810,1094,ok
edge-3-teams-min,3,24001,1,16384,8637,466,6301,980,5592,4748,8908,955,6521,0.001584,15467076962016452729,1415,14,39,0,1146,1053,810,1094,ok
edge-3-teams-min,3,24003,1,16384,8642,446,6268,1028,5596,4769,8922,959,6503,0.001588,16213537115684893476,1725,21,37,0,1149,1050,811,1081,ok
edge-3-teams-min,3,24003,1,16384,8642,446,6268,1028,5596,4769,8922,959,6503,0.003589,16213537115684893476,1725,21,37,0,1149,1050,811,1081,ok
edge-3-teams-min,3,24004,1,16384,8636,448,6262,1038,5595,4741,8919,966,6499,0.001615,15389565672406902104,1193,31,8,0,1167,1017,817,1085,ok
edge-3-teams-min,3,24004,1,16384,8636,448,6262,1038,5595,4741,8919,966,6499,0.001595,15389565672406902104,1193,31,8,0,1167,1017,817,1085,ok
edge-3-teams-max,3,24001,1,16384,7305,663,4863,3553,5349,2758,8215,2433,5736,0.001878,15526420115868331245,54,9,13,12,676,784,246,1093,ok
edge-3-teams-max,3,24001,1,16384,7305,663,4863,3553,5349,2758,8215,2433,5736,0.001959,15526420115868331245,54,9,13,12,676,784,246,1093,ok
edge-3-teams-max,3,24003,1,16384,7240,720,4857,3567,5297,2654,8166,2495,5723,0.001934,9678267356762982999,113,8,13,12,674,767,246,1087,ok
edge-3-teams-max,3,24003,1,16384,7240,720,4857,3567,5297,2654,8166,2495,5723,0.001852,9678267356762982999,113,8,13,12,674,767,246,1087,ok
edge-3-teams-max,3,24004,1,16384,7189,643,4847,3705,5236,2467,8154,2487,5743,0.001940,17741115356312039064,62,10,11,12,644,728,318,1079,ok
edge-3-teams-max,3,24004,1,16384,7189,643,4847,3705,5236,2467,8154,2487,5743,0.026656,17741115356312039064,62,10,11,12,644,728,318,1079,ok
edge-3-workers-min,3,24001,1,16384,7907,530,5612,2335,5485,3698,8532,1694,6158,0.001681,12754827918508373822,536,13,13,4,1123,743,471,1084,ok
edge-3-workers-min,3,24001,1,16384,7907,530,5612,2335,5485,3698,8532,1694,6158,0.001573,12754827918508373822,536,13,13,4,1123,743,471,1084,ok
edge-3-workers-min,3,24003,1,16384,8072,494,5698,2120,5526,3950,8630,1551,6203,0.001615,13384879564688048696,682,20,16,4,1080,957,422,1089,ok
edge-3-workers-min,3,24003,1,16384,8072,494,5698,2120,5526,3950,8630,1551,6203,0.004522,13384879564688048696,682,20,16,4,1080,957,422,1089,ok
edge-3-workers-min,3,24004,1,16384,8056,534,5672,2122,5550,4015,8607,1593,6184,0.001584,7198112912547603041,629,13,19,4,1071,918,427,1084,ok
edge-3-workers-min,3,24004,1,16384,8056,534,5672,2122,5550,4015,8607,1593,6184,0.003620,7198112912547603041,629,13,19,4,1071,918,427,1084,ok
edge-3-workers-max,3,24001,1,16384,7907,530,5612,2335,5457,3658,8532,1694,6158,0.001616,12754827918508373822,526,12,12,4,1123,743,471,1084,ok
edge-3-workers-max,3,24001,1,16384,7907,530,5612,2335,5457,3658,8532,1694,6158,0.001508,12754827918508373822,526,12,12,4,1123,743,471,1084,ok
edge-3-workers-max,3,24003,1,16384,8072,494,5698,2120,5498,3919,8630,1551,6203,0.002459,13384879564688048696,786,20,16,4,1080,957,422,1089,ok
edge-3-workers-max,3,24003,1,16384,8072,494,5698,2120,5498,3919,8630,1551,6203,0.001559,13384879564688048696,786,20,16,4,1080,957,422,1089,ok
edge-3-workers-max,3,24004,1,16384,8056,534,5672,2122,5522,3987,8607,1593,6184,0.004305,7198112912547603041,778,12,18,4,1071,918,427,1084,ok
edge-3-workers-max,3,24004,1,16384,8056,534,5672,2122,5522,3987,8607,1593,6184,0.002560,7198112912547603041,778,12,18,4,1071,918,427,1084,ok
edge-3-water-min,3,24001,1,16384,14576,1038,0,770,14469,12851,14986,1398,0,0.004253,7011207854252150283,1735,100000,100000,0,0,0,2,0,ok
edge-3-water-min,3,24001,1,16384,14576,1038,0,770,14469,12851,14986,1398,0,0.001609,7011207854252150283,1735,100000,100000,0,0,0,2,0,ok
edge-3-water-min,3,24003,1,16384,14496,966,0,922,14387,12555,14989,1395,0,0.001492,17813000635001715956,1796,100000,100000,0,0,0,4,0,ok
edge-3-water-min,3,24003,1,16384,14496,966,0,922,14387,12555,14989,1395,0,0.001513,17813000635001715956,1796,100000,100000,0,0,0,4,0,ok
edge-3-water-min,3,24004,1,16384,14600,1066,0,718,14503,12983,14985,1399,0,0.003047,12600054127630809182,1888,100000,100000,0,0,0,3,0,ok
edge-3-water-min,3,24004,1,16384,14600,1066,0,718,14503,12983,14985,1399,0,0.005787,12600054127630809182,1888,100000,100000,0,0,0,3,0,ok
edge-3-water-max,3,24001,1,16384,5858,399,8156,1971,3175,1730,6382,1380,8622,0.003365,3028610027892560003,246,8,12,4,1157,891,527,1485,ok
edge-3-water-max,3,24001,1,16384,5858,399,8156,1971,3175,1730,6382,1380,8622,0.001580,3028610027892560003,246,8,12,4,1157,891,527,1485,ok
edge-3-water-max,3,24003,1,16384,5943,404,8209,1828,3199,1924,6425,1315,8644,0.004482,16231263052623910756,392,16,7,4,1151,1013,477,1496,ok
edge-3-water-max,3,24003,1,16384,5943,404,8209,1828,3199,1924,6425,1315,8644,0.005360,16231263052623910756,392,16,7,4,1151,1013,477,1496,ok
edge-3-water-max,3,24004,1,16384,5945,436,8183,1820,3262,2071,6413,1344,8627,0.016115,4402223064569854256,276,11,16,4,1265,865,461,1481,ok
edge-3-water-max,3,24004,1,16384,5945,436,8183,1820,3262,2071,6413,1344,8627,0.002601,4402223064569854256,276,11,16,4,1265,865,461,1481,ok
edge-3-sand-min,3,24001,1,16384,7860,728,5467,2329,5608,3830,8480,1889,6015,0.001659,2946918700507912519,378,6,14,4,1061,716,378,1114,ok
edge-3-sand-min,3,24001,1,16384,7860,728,5467,2329,5608,3830,8480,1889,6015,0.001558,2946918700507912519,378,6,14,4,1061,716,378,1114,ok
edge-3-sand-min,3,24003,1,16384,7979,708,5569,2128,5629,4034,8540,1769,6075,0.006882,17593408615499011249,766,20,16,4,1039,901,311,1114,ok
edge-3-sand-min,3,24003,1,16384,7979,708,5569,2128,5629,4034,8540,1769,6075,0.001581,17593408615499011249,766,20,16,4,1039,901,311,1114,ok
edge-3-sand-min,3,24004,1,16384,7988,730,5526,2140,5682,4139,8542,1798,6044,0.002828,7014644291778475253,896,13,20,4,1042,848,314,1110,ok
edge-3-sand-min,3,24004,1,16384,7988,730,5526,2140,5682,4139,8542,1798,6044,0.004365,7014644291778475253,896,13,20,4,1042,848,314,1110,ok
edge-3-sand-max,3,24001,1,16384,4786,6211,3229,2158,3165,1827,5253,7287,3844,0.001445,2135500165035206320,243,6,11,4,652,555,324,636,ok
edge-3-sand-max,3,24001,1,16384,4786,6211,3229,2158,3165,1827,5253,7287,3844,0.002860,2135500165035206320,243,6,11,4,652,555,324,636,ok
edge-3-sand-max,3,24003,1,16384,4838,6285,3261,2000,3158,1939,5262,7282,3840,0.005026,1391947087025844220,315,14,15,4,668,594,309,640,ok
edge-3-sand-max,3,24003,1,16384,4838,6285,3261,2000,3158,1939,5262,7282,3840,0.001508,1391947087025844220,315,14,15,4,668,594,309,640,ok
edge-3-sand-max,3,24004,1,16384,4864,6272,3266,1982,3232,2123,5273,7262,3849,0.001480,14692715695912506646,246,13,18,4,765,468,316,632,ok
edge-3-sand-max,3,24004,1,16384,4864,6272,3266,1982,3232,2123,5273,7262,3849,0.001542,14692715695912506646,246,13,18,4,765,468,316,632,ok
edge-3-grass-min,3,24001,0,16384,0,0,16384,0,0,0,8,1847,14529,0.001211,253967105468988286,16384,100000,100000,0,0,0,0,0,failed
edge-3-grass-min,3,24001,0,16384,0,0,16384,0,0,0,8,1847,14529,0.003670,253967105468988286,16384,100000,100000,0,0,0,0,0,failed
edge-3-grass-min,3,24003,0,16384,0,0,16384,0,0,0,10,1844,14530,0.003749,17614258571223508803,16384,100000,100000,0,0,0,0,0,failed
edge-3-grass-min,3,24003,0,16384,0,0,16384,0,0,0,10,1844,14530,0.001201,17614258571223508803,16384,100000,100000,0,0,0,0,0,failed
edge-3-grass-min,3,24004,0,16384,0,0,16384,0,0,0,5,1849,14530,0.001299,17810711605240484000,16384,100000,100000,0,0,0,0,0,failed
edge-3-grass-min,3,24004,0,16384,0,0,16384,0,0,0,5,1849,14530,0.001169,17810711605240484000,16384,100000,100000,0,0,0,0,0,failed
edge-3-grass-max,3,24001,1,16384,8963,512,4485,2424,7148,5252,9604,1721,5059,0.001550,3006635018881676965,822,14,14,4,764,623,331,926,ok
edge-3-grass-max,3,24001,1,16384,8963,512,4485,2424,7148,5252,9604,1721,5059,0.004568,3006635018881676965,822,14,14,4,764,623,331,926,ok
edge-3-grass-max,3,24003,1,16384,9100,481,4575,2228,7153,5436,9683,1592,5109,0.001615,16155656616633487546,658,15,17,4,829,701,313,920,ok
edge-3-grass-max,3,24003,1,16384,9100,481,4575,2228,7153,5436,9683,1592,5109,0.001576,16155656616633487546,658,15,17,4,829,701,313,920,ok
edge-3-grass-max,3,24004,1,16384,9109,509,4548,2218,7201,5579,9679,1616,5089,0.002959,3721709725734800813,1081,14,22,4,874,637,306,914,ok
edge-3-grass-max,3,24004,1,16384,9109,509,4548,2218,7201,5579,9679,1616,5089,0.001577,3721709725734800813,1081,14,22,4,874,637,306,914,ok
edge-3-desert-min,3,24001,1,16384,7907,530,5612,2335,5473,3686,8532,1694,6158,0.039450,12754827918508373822,533,13,13,4,1123,743,471,1084,ok
edge-3-desert-min,3,24001,1,16384,7907,530,5612,2335,5473,3686,8532,1694,6158,0.002335,12754827918508373822,533,13,13,4,1123,743,471,1084,ok
edge-3-desert-min,3,24003,1,16384,8072,494,5698,2120,5514,3941,8630,1551,6203,0.004556,13384879564688048696,793,20,16,4,1080,957,422,1089,ok
edge-3-desert-min,3,24003,1,16384,8072,494,5698,2120,5514,3941,8630,1551,6203,0.001608,13384879564688048696,793,20,16,4,1080,957,422,1089,ok
edge-3-desert-min,3,24004,1,16384,8056,534,5672,2122,5538,4009,8607,1593,6184,0.001627,7198112912547603041,779,13,19,4,1071,918,427,1084,ok
edge-3-desert-min,3,24004,1,16384,8056,534,5672,2122,5538,4009,8607,1593,6184,0.002638,7198112912547603041,779,13,19,4,1071,918,427,1084,ok
edge-3-desert-max,3,24001,1,16384,3516,7008,2560,3300,2544,330,4563,8656,3165,0.001557,17078476210265677871,18,14,17,4,363,322,191,625,ok
edge-3-desert-max,3,24001,1,16384,3516,7008,2560,3300,2544,330,4563,8656,3165,0.004225,17078476210265677871,18,14,17,4,363,322,191,625,ok
edge-3-desert-max,3,24003,1,16384,3663,6983,2619,3119,2738,292,4645,8543,3196,0.005704,6493544119451687889,26,23,22,4,351,337,140,620,ok
edge-3-desert-max,3,24003,1,16384,3663,6983,2619,3119,2738,292,4645,8543,3196,0.001433,6493544119451687889,26,23,22,4,351,337,140,620,ok
edge-3-desert-max,3,24004,1,16384,3665,6985,2566,3168,2709,382,4659,8566,3159,0.001549,18152073624814054768,5,10,14,3,463,247,144,620,ok
edge-3-desert-max,3,24004,1,16384,3665,6985,2566,3168,2709,382,4659,8566,3159,0.001518,18152073624814054768,5,10,14,3,463,247,144,620,ok
edge-3-smoothing-min,3,24001,1,16384,7907,542,5579,2356,5471,3674,8540,1717,6127,0.001556,2522226670394524074,547,13,10,4,1241,666,427,1087,ok
edge-3-smoothing-min,3,24001,1,16384,7907,542,5579,2356,5471,3674,8540,1717,6127,0.002024,2522226670394524074,547,13,10,4,1241,666,427,1087,ok
edge-3-smoothing-min,3,24003,1,16384,7989,518,5671,2206,5482,3837,8579,1616,6189,0.002766,5300193696107674525,752,13,13,4,1018,979,407,1093,ok
edge-3-smoothing-min,3,24003,1,16384,7989,518,5671,2206,5482,3837,8579,1616,6189,0.001552,5300193696107674525,752,13,13,4,1018,979,407,1093,ok
edge-3-smoothing-min,3,24004,1,16384,8063,522,5637,2162,5529,3912,8632,1600,6152,0.001673,17631944061623576957,765,12,19,4,1050,947,435,1080,ok
edge-3-smoothing-min,3,24004,1,16384,8063,522,5637,2162,5529,3912,8632,1600,6152,0.001889,17631944061623576957,765,12,19,4,1050,947,435,1080,ok
edge-3-smoothing-max,3,24001,1,16384,7920,539,5610,2315,5478,3686,8550,1692,6142,0.003520,11141673957128682515,426,8,11,4,1187,698,460,1093,ok
edge-3-smoothing-max,3,24001,1,16384,7920,539,5610,2315,5478,3686,8550,1692,6142,0.001992,11141673957128682515,426,8,11,4,1187,698,460,1093,ok
edge-3-smoothing-max,3,24003,1,16384,8048,501,5697,2138,5478,3868,8620,1567,6197,0.005673,2630897386024857052,604,20,12,4,1030,1024,418,1086,ok
edge-3-smoothing-max,3,24003,1,16384,8048,501,5697,2138,5478,3868,8620,1567,6197,0.118373,2630897386024857052,604,20,12,4,1030,1024,418,1086,ok
edge-3-smoothing-max,3,24004,1,16384,8082,487,5727,2088,5517,3957,8638,1528,6218,0.001557,9305954735862488224,768,12,23,4,1178,854,438,1085,ok
edge-3-smoothing-max,3,24004,1,16384,8082,487,5727,2088,5517,3957,8638,1528,6218,0.001572,9305954735862488224,768,12,23,4,1178,854,438,1085,ok
edge-3-extra-islands-min,3,24001,1,16384,7907,530,5612,2335,5473,3686,8532,1694,6158,0.002429,12754827918508373822,533,13,13,4,1123,743,471,1084,ok
edge-3-extra-islands-min,3,24001,1,16384,7907,530,5612,2335,5473,3686,8532,1694,6158,0.003526,12754827918508373822,533,13,13,4,1123,743,471,1084,ok
edge-3-extra-islands-min,3,24003,1,16384,8072,494,5698,2120,5514,3941,8630,1551,6203,0.001586,13384879564688048696,793,20,16,4,1080,957,422,1089,ok
edge-3-extra-islands-min,3,24003,1,16384,8072,494,5698,2120,5514,3941,8630,1551,6203,0.003008,13384879564688048696,793,20,16,4,1080,957,422,1089,ok
edge-3-extra-islands-min,3,24004,1,16384,8056,534,5672,2122,5538,4009,8607,1593,6184,0.001709,7198112912547603041,779,13,19,4,1071,918,427,1084,ok
edge-3-extra-islands-min,3,24004,1,16384,8056,534,5672,2122,5538,4009,8607,1593,6184,0.005363,7198112912547603041,779,13,19,4,1071,918,427,1084,ok
edge-3-extra-islands-max,3,24001,1,16384,7264,700,4863,3557,5466,3020,8176,2472,5736,0.003253,6464814558566477888,194,9,10,4,678,784,246,1093,ok
edge-3-extra-islands-max,3,24001,1,16384,7264,700,4863,3557,5466,3020,8176,2472,5736,0.001793,6464814558566477888,194,9,10,4,678,784,246,1093,ok
edge-3-extra-islands-max,3,24003,1,16384,7219,739,4857,3569,5436,3003,8146,2515,5723,0.002916,18057301383644286829,176,8,8,4,674,767,246,1087,ok
edge-3-extra-islands-max,3,24003,1,16384,7219,739,4857,3569,5436,3003,8146,2515,5723,0.006614,18057301383644286829,176,8,8,4,674,767,246,1087,ok
edge-3-extra-islands-max,3,24004,1,16384,7171,649,4849,3715,5373,2707,8141,2498,5745,0.072596,4649899318218875381,197,9,11,4,644,728,318,1079,ok
edge-3-extra-islands-max,3,24004,1,16384,7171,649,4849,3715,5373,2707,8141,2498,5745,0.001553,4649899318218875381,197,9,11,4,644,728,318,1079,ok
edge-3-fruit-min,3,24001,1,16384,8311,132,5829,2112,5771,4432,8826,1186,6372,0.001649,9074598716795909270,685,14,14,4,1184,779,497,1124,ok
edge-3-fruit-min,3,24001,1,16384,8311,132,5829,2112,5771,4432,8826,1186,6372,0.001563,9074598716795909270,685,14,14,4,1184,779,497,1124,ok
edge-3-fruit-min,3,24003,1,16384,8430,96,5910,1948,5768,4519,8906,1069,6409,0.001703,4550702485884274400,797,20,18,4,1109,995,478,1123,ok
edge-3-fruit-min,3,24003,1,16384,8430,96,5910,1948,5768,4519,8906,1069,6409,0.001558,4550702485884274400,797,20,18,4,1109,995,478,1123,ok
edge-3-fruit-min,3,24004,1,16384,8398,119,5887,1980,5773,4508,8881,1108,6395,0.004665,4367030019395138836,808,16,20,4,1120,961,464,1124,ok
edge-3-fruit-min,3,24004,1,16384,8398,119,5887,1980,5773,4508,8881,1108,6395,0.002655,4367030019395138836,808,16,20,4,1120,961,464,1124,ok
edge-3-fruit-max,3,24001,1,16384,4751,5143,3386,3104,3225,666,5713,6692,3979,0.002006,11118651149639723521,14,14,9,3,491,464,254,756,ok
edge-3-fruit-max,3,24001,1,16384,4751,5143,3386,3104,3225,666,5713,6692,3979,0.001616,11118651149639723521,14,14,9,3,491,464,254,756,ok
edge-3-fruit-max,3,24003,1,16384,4864,5139,3472,2909,3284,651,5755,6590,4039,0.001795,13841240366447628489,46,21,8,4,560,454,214,748,ok
edge-3-fruit-max,3,24003,1,16384,4864,5139,3472,2909,3284,651,5755,6590,4039,0.001680,13841240366447628489,46,21,8,4,560,454,214,748,ok
edge-3-fruit-max,3,24004,1,16384,4856,5144,3430,2954,3254,695,5764,6617,4003,0.002682,11238189415334656871,32,12,21,4,662,381,196,754,ok
edge-3-fruit-max,3,24004,1,16384,4856,5144,3430,2954,3254,695,5764,6617,4003,0.001622,11238189415334656871,32,12,21,4,662,381,196,754,ok
edge-3-repeat-min,3,24001,1,16384,7907,530,5612,2335,5473,3686,8532,1694,6158,0.001564,12754827918508373822,533,13,13,4,1123,743,471,1084,ok
edge-3-repeat-min,3,24001,1,16384,7907,530,5612,2335,5473,3686,8532,1694,6158,0.001939,12754827918508373822,533,13,13,4,1123,743,471,1084,ok
edge-3-repeat-min,3,24003,1,16384,8072,494,5698,2120,5514,3941,8630,1551,6203,0.001558,13384879564688048696,793,20,16,4,1080,957,422,1089,ok
edge-3-repeat-min,3,24003,1,16384,8072,494,5698,2120,5514,3941,8630,1551,6203,0.002084,13384879564688048696,793,20,16,4,1080,957,422,1089,ok
edge-3-repeat-min,3,24004,1,16384,8056,534,5672,2122,5538,4009,8607,1593,6184,0.001561,7198112912547603041,779,13,19,4,1071,918,427,1084,ok
edge-3-repeat-min,3,24004,1,16384,8056,534,5672,2122,5538,4009,8607,1593,6184,0.001615,7198112912547603041,779,13,19,4,1071,918,427,1084,ok
edge-3-repeat-max,3,24001,1,16384,6180,672,3644,5888,4608,748,7716,3584,5084,0.000586,11485152635733424568,4,2,4,0,428,488,224,896,ok
edge-3-repeat-max,3,24001,1,16384,6180,672,3644,5888,4608,748,7716,3584,5084,0.000562,11485152635733424568,4,2,4,0,428,488,224,896,ok
edge-3-repeat-max,3,24003,1,16384,6112,640,3616,6016,4344,416,7680,3616,5088,0.000556,9445496948617613408,6,2,9,0,384,480,384,896,ok
edge-3-repeat-max,3,24003,1,16384,6112,640,3616,6016,4344,416,7680,3616,5088,0.000548,9445496948617613408,6,2,9,0,384,480,384,896,ok
edge-3-repeat-max,3,24004,1,16384,6072,632,3784,5896,4624,752,7644,3548,5192,0.000558,4872015995867199970,6,2,6,0,508,448,188,896,ok
edge-3-repeat-max,3,24004,1,16384,6072,632,3784,5896,4624,752,7644,3548,5192,0.001155,4872015995867199970,6,2,6,0,508,448,188,896,ok
size-3-6-6-4,3,24001,1,4096,1757,196,1139,1004,1298,550,2010,695,1391,0.001480,2408001620924930647,101,7,11,4,179,135,50,269,ok
size-3-6-6-4,3,24001,1,4096,1757,196,1139,1004,1298,550,2010,695,1391,0.000528,2408001620924930647,101,7,11,4,179,135,50,269,ok
size-3-6-6-4,3,24003,1,4096,1717,259,1072,1048,1263,584,1982,781,1333,0.001305,7780550642838424467,0,10,8,3,123,193,44,247,ok
size-3-6-6-4,3,24003,1,4096,1717,259,1072,1048,1263,584,1982,781,1333,0.001225,7780550642838424467,0,10,8,3,123,193,44,247,ok
size-3-6-6-4,3,24004,1,4096,1723,172,1120,1081,1271,466,2003,708,1385,0.000506,14041330535239152130,60,7,9,4,170,141,54,269,ok
size-3-6-6-4,3,24004,1,4096,1723,172,1120,1081,1271,466,2003,708,1385,0.000519,14041330535239152130,60,7,9,4,170,141,54,269,ok
size-3-6-6-12,3,24001,1,4096,1399,269,673,1755,922,57,1823,1154,1119,0.000666,1489856931770057666,6,8,7,8,75,99,55,135,ok
size-3-6-6-12,3,24001,1,4096,1399,269,673,1755,922,57,1823,1154,1119,0.001186,1489856931770057666,6,8,7,8,75,99,55,135,ok
size-3-6-6-12,3,24003,1,4096,1420,300,797,1579,940,87,1845,1106,1145,0.000701,2284419457830081742,13,9,7,11,96,86,49,208,ok
size-3-6-6-12,3,24003,1,4096,1420,300,797,1579,940,87,1845,1106,1145,0.000903,2284419457830081742,13,9,7,11,96,86,49,208,ok
size-3-6-6-12,3,24004,1,4096,1420,259,712,1705,932,78,1843,1120,1133,0.000672,13781994263373817762,6,13,6,10,99,88,41,179,ok
size-3-6-6-12,3,24004,1,4096,1420,259,712,1705,932,78,1843,1120,1133,0.000719,13781994263373817762,6,13,6,10,99,88,41,179,ok
size-3-7-7-8,3,24001,1,16384,7632,605,5192,2955,5447,3362,8401,2077,5906,0.001719,3134242000182279350,211,13,12,8,872,830,315,1079,ok
size-3-7-7-8,3,24001,1,16384,7632,605,5192,2955,5447,3362,8401,2077,5906,0.001729,3134242000182279350,211,13,12,8,872,830,315,1079,ok
size-3-7-7-8,3,24003,1,16384,7523,582,5165,3114,5407,3207,8346,2133,5905,0.007214,9477542308708889540,259,12,14,8,744,826,364,1091,ok
size-3-7-7-8,3,24003,1,16384,7523,582,5165,3114,5407,3207,8346,2133,5905,0.001786,9477542308708889540,259,12,14,8,744,826,364,1091,ok
size-3-7-7-8,3,24004,1,16384,7533,615,5147,3089,5407,3156,8335,2154,5895,0.001971,3885494216138766292,80,10,11,8,917,683,349,1087,ok
size-3-7-7-8,3,24004,1,16384,7533,615,5147,3089,5407,3156,8335,2154,5895,0.004681,3885494216138766292,80,10,11,8,917,683,349,1087,ok
size-3-6-9-12,3,24001,1,32768,15532,1255,10797,5184,10922,7265,16862,3843,12063,0.004440,4292325463971593553,333,25,26,11,1788,1831,738,2168,ok
size-3-6-9-12,3,24001,1,32768,15532,1255,10797,5184,10922,7265,16862,3843,12063,0.003479,4292325463971593553,333,25,26,11,1788,1831,738,2168,ok
size-3-6-9-12,3,24003,1,32768,15617,1211,10890,5050,10904,7336,16944,3726,12098,0.003421,9077211435807253382,268,24,22,12,1739,1869,842,2177,ok
size-3-6-9-12,3,24003,1,32768,15617,1211,10890,5050,10904,7336,16944,3726,12098,0.003402,9077211435807253382,268,24,22,12,1739,1869,842,2177,ok
size-3-6-9-12,3,24004,1,32768,15671,1114,10899,5084,10929,7385,16998,3649,12121,0.066922,16684913468144428077,441,16,17,12,1733,1961,784,2184,ok
size-3-6-9-12,3,24004,1,32768,15671,1114,10899,5084,10929,7385,16998,3649,12121,0.003441,16684913468144428077,441,16,17,12,1733,1961,784,2184,ok
