study,job,generator,seed,width,height,teams,category,hard,soft,diagnostic
service-bulk-training,2055db73b75d0524d0e19ac9f538c40e,34,20015,8,7,5,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,983f9e4919cc39e755671dd182e4b467,34,20015,9,7,5,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,1b30b198d05dba24accd5b81323965c5,34,20015,7,7,6,invalid_request,,,sierpinski-gardens revision 1 seed 20015 [validation]: Cannot fit 6 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,ccd4eb71f0f9589d7ef8b450725ed5b7,34,20015,8,7,6,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,d52495b1a9fb39ee340582224ecb73ee,34,20015,9,7,6,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,09ac4e4892b2429b1bcc2018ed87c2d0,34,20015,7,7,7,invalid_request,,,sierpinski-gardens revision 1 seed 20015 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,e0ec3c26385725622a546901373af5c0,34,20015,8,7,7,invalid_request,,,sierpinski-gardens revision 1 seed 20015 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,86dc3d5d955e1ef9cbe2d26f84851f16,34,20015,9,7,7,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,1828dc082acbfd5fb94abe9848b1a18d,34,20015,7,7,8,invalid_request,,,sierpinski-gardens revision 1 seed 20015 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,9c91175423c4ab7a1fc64fe93f257830,34,20015,8,7,8,invalid_request,,,sierpinski-gardens revision 1 seed 20015 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,da8b423b5766f6309f86fa226dab8992,34,20015,9,7,8,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,929246279dfec6366fdb41933045ebc9,34,20015,7,8,2,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,472685e933878dc5349e40335d6d273f,34,20015,8,8,2,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,abafa9c456d6ff705ae8c0c751f6dbfa,34,20015,9,8,2,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,0af9bad77e50964210f690b6b65daafc,34,20015,7,8,3,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,c54b2f9903dbe83b27c3ba630d55c001,34,20015,8,8,3,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,3c5ea79b96e340fbc6c91d5226968e41,34,20015,9,8,3,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,40a13f61c2b07263ee50b89a37f77d1f,34,20015,7,8,4,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,078827e8ffbc88f5dc22912bd2d2581d,34,20015,8,8,4,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,e24c7601307ddd0fa1844beff737bd87,34,20015,9,8,4,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,e81d2bf92b50e073b0b29e65a78ee101,34,20015,7,8,5,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,b1550a8f7723ab7aff60944078f145fb,34,20015,8,8,5,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,9d8ec12ed86ca44958bcd4e58c91f1e0,34,20015,9,8,5,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,8f34e2864009be3fc8de3562c187e7b5,34,20015,7,8,6,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,43373dac78b7b4603a3a37e11e8c63a4,34,20015,8,8,6,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,99c6e08dd51e8dce086195bd7b7c778a,34,20015,9,8,6,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,8bdf1b939f267fc42161759f0a817e61,34,20015,7,8,7,invalid_request,,,sierpinski-gardens revision 1 seed 20015 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,bf8b9bcc92dbc74294851ba42d3833ea,34,20015,8,8,7,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,bdc28ee6e9e35edf33f78192cd0bd59f,34,20015,9,8,7,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,a54836265df740ad6f383fa73ce4b013,34,20015,7,8,8,invalid_request,,,sierpinski-gardens revision 1 seed 20015 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,8bad42ca376d7ffeb362390c8fc41143,34,20015,8,8,8,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,4340127519bcc1453bbba489c3c32ff6,34,20015,9,8,8,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,21d3231e13aa1d6d10d41a9da2d979b4,34,20015,7,9,2,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,643f5ed8ba97caec41167c1d1c36c4a9,34,20015,8,9,2,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,57762fa2260053b7138b400283ba8d49,34,20015,9,9,2,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,b16f53ddf8f26032d81de4cc6c501d5f,34,20015,7,9,3,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,4edbe74a84916fa8cffdb169d21883ad,34,20015,8,9,3,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,1589031f831754c005940099d89c06dd,34,20015,9,9,3,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,20abf8a5c1a7f1af1f57e9dad14f5e10,34,20015,7,9,4,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,19774a9dc520e4bdc411e0929a9dc02a,34,20015,8,9,4,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,429e6408661e19ed2add37df70325bfa,34,20015,9,9,4,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,137bb4524f20d76bd1da1c733a188d07,34,20015,7,9,5,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,622a25fe7f7efce59eaaa27f8da6704c,34,20015,8,9,5,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,3e030b00c795b616eccc55cffbb841d2,34,20015,9,9,5,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,8e0e298c38774b9c0c86c49bab61d6b8,34,20015,7,9,6,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,57e484679d7204403c3f53d57f1abf73,34,20015,8,9,6,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,34c9247786ddc11faf22cbae6509d846,34,20015,9,9,6,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,ad0eab19bb34b97e672919f7a71ccd3c,34,20015,7,9,7,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,a1dcd3457fdaff6d1c5a88cfca3c07da,34,20015,8,9,7,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,c809236b2fdeb6e9aefd89aa2fb6f12a,34,20015,9,9,7,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,8e31e1f9c109ae47a41ec3d9d5d92d76,34,20015,7,9,8,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,d13be496c35bf65a56a027f36e988545,34,20015,8,9,8,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,3af1c2a5631142e09dd9df96917eb61f,34,20015,9,9,8,success,,,sierpinski-gardens revision 1 seed 20015 [complete]:
service-bulk-training,5653fbe0b9e66f96143eac0b870c9b18,34,20016,8,8,4,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,a46d35890e148433e88851138993e4bc,34,20016,7,7,2,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,6986abda65f61b2ec8a80f91de51e34c,34,20016,8,7,2,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,c032a2d7f268de47ac75cc44e60747df,34,20016,9,7,2,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,6c57ddb38c5e812cd5a700396a4fdb20,34,20016,7,7,3,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,68f735b196e1a55fc832148d99460446,34,20016,8,7,3,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,fca5ef657fe925526ade6c36bc12cba6,34,20016,9,7,3,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,b77451ba52559e1d3914e05ae1ba9d64,34,20016,7,7,4,invalid_request,,,sierpinski-gardens revision 1 seed 20016 [validation]: Cannot fit 4 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,358584094cfc88e18d1e274ad1da5b25,34,20016,8,7,4,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,f0516aba5c03522bd93ef5ffc4a0706a,34,20016,9,7,4,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,a81011dd7f9d6691f696bbdf7b0a687a,34,20016,7,7,5,invalid_request,,,sierpinski-gardens revision 1 seed 20016 [validation]: Cannot fit 5 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,1309b40c072c4fae7b429a086ce9a2f2,34,20016,8,7,5,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,d4c116c18f3f5a45ef8217ee904e3bc6,34,20016,9,7,5,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,5f1ffcd0baf130c0cb4ef72f2ca4d12f,34,20016,7,7,6,invalid_request,,,sierpinski-gardens revision 1 seed 20016 [validation]: Cannot fit 6 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,3da7982c625656c2887657b946f4bfef,34,20016,8,7,6,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,725fb7a5a95e1a0c3420fc2f14464fcb,34,20016,9,7,6,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,230951bfa7a6df58b6323c4ba6c5c134,34,20016,7,7,7,invalid_request,,,sierpinski-gardens revision 1 seed 20016 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,241f269c2e564d17264bb7403dd02e9a,34,20016,8,7,7,invalid_request,,,sierpinski-gardens revision 1 seed 20016 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,d07289f4c143e311a5907eb8449f57d7,34,20016,9,7,7,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,4cbcbe5b6a088b73634597f2883fc986,34,20016,7,7,8,invalid_request,,,sierpinski-gardens revision 1 seed 20016 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,f54301737681a303921d8efb4dc696a4,34,20016,8,7,8,invalid_request,,,sierpinski-gardens revision 1 seed 20016 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,273df8057229c118056d85eaacfbcc18,34,20016,9,7,8,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,8476f386f64dcdac5787ba0ab5782123,34,20016,7,8,2,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,7386f177586c13a664c90e947df1968f,34,20016,8,8,2,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,a1dada3a3c59c92697f83fc72f82fbe1,34,20016,9,8,2,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,97e3d36dd05e8e03bd6524ef8eecc767,34,20016,7,8,3,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,eafad6b9b0e4d0466e7adf1425d30f97,34,20016,8,8,3,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,b738d1147c252e6d6a82aaf3f512b8a5,34,20016,9,8,3,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,5ce3804bfbaa084794ab2168f7fa31b2,34,20016,7,8,4,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,4209f327f94d6d2108eb741941023816,34,20016,8,8,4,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,e7b1ba6f6b9052c95034f0c6a05b6bc8,34,20016,9,8,4,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,d77828ff484b74d93df1971a52fa871b,34,20016,7,8,5,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,e2087da7077404772917e67a077ab495,34,20016,8,8,5,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,197f7b6d673e0eddabb90e7c9672b262,34,20016,9,8,5,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,cfac751534e8b4cbf58a6d444852d708,34,20016,7,8,6,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,8894b621f68ed0df2021b735a5c74737,34,20016,8,8,6,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,9909ecb1ad3ae136483613c33fb9a4a3,34,20016,9,8,6,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,018e4728b8fed451136c24d07896e19d,34,20016,7,8,7,invalid_request,,,sierpinski-gardens revision 1 seed 20016 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,da158b341e532137e4da8824298b7b33,34,20016,8,8,7,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,ec8b0ff6a3edabdcd7dd52337c4146fe,34,20016,9,8,7,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,5c79deca44123e2d05e5e5520bec064d,34,20016,7,8,8,invalid_request,,,sierpinski-gardens revision 1 seed 20016 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,2d184fc04d82540aa767d9d51e2e02bf,34,20016,8,8,8,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,3ecb2ea5d2067548bac066bc3856341d,34,20016,9,8,8,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,9bd827915cd2253842d5494c9e71f0ad,34,20016,7,9,2,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,cf7de5ff767f156d950539a1949b72aa,34,20016,8,9,2,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,1bdf031acbef7f5e5e9ee15a96a3e656,34,20016,9,9,2,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,38c153153f2b251494bf3db85dd762d2,34,20016,7,9,3,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,a015775b840bfaeebf244afd9de0d8db,34,20016,8,9,3,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,082a85381e870b49628db17edf335ed4,34,20016,9,9,3,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,8bc9a4422b387e222d373ebde3ccf9cf,34,20016,7,9,4,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,eb6d9f78e82dd72a7059800168d591ba,34,20016,8,9,4,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,e09a7b1f1de82ffdc3dad8ba0696ff22,34,20016,9,9,4,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,1b7a811b5edd8333e09eb64aed60cd8a,34,20016,7,9,5,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,69b78ad8b8324a034c309084534185cc,34,20016,8,9,5,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,c4d79c5460c47aa1897f01cb33f8be78,34,20016,9,9,5,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,29ab37ed65ed03ee25aafcc5fb21395b,34,20016,7,9,6,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,f4ae7aaed51b9e1a8a781ccfbda08e34,34,20016,8,9,6,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,88c8ec5adbfc939bf8fd6865f5cd213e,34,20016,9,9,6,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,963b5fdc9625e1fe52b65bdf1e885cda,34,20016,7,9,7,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,6041869c87c99c9ad29d5e1792d61dce,34,20016,8,9,7,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,9b792fa7fa276477b69f9b329f49af14,34,20016,9,9,7,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,ea7f35d39569e2d55528ad08565ef9e5,34,20016,7,9,8,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,e0626e158f026a20509654b5c8e44ee7,34,20016,8,9,8,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,345b5d4506eced9c3e77f643c4e990ae,34,20016,9,9,8,success,,,sierpinski-gardens revision 1 seed 20016 [complete]:
service-bulk-training,3a7a834baf52eac04e3fccd8fb5c3020,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,ee34b8bf0a6a7e5e1bbe872567615a4b,35,20001,7,7,2,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,02541ea292588bc9b9b13ddacef2687d,35,20001,8,7,2,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,0fb678b3acdbef854c7acc4091e6afe4,35,20001,9,7,2,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,a43976f3cda18ada2bd9b7da44d88bb8,35,20001,7,7,3,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,bfdee0cbff2b0463dd1d8f4c75202c0d,35,20001,8,7,3,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,6df2e85859d548ea10bb6bebfa7e599d,35,20001,9,7,3,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,7d939b2be297d07ed5b5a0175abb0cc2,35,20001,7,7,4,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,0824df390105e816ad0cf111ece9a782,35,20001,8,7,4,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,c080e0c6aeffc53790144d5bbe754360,35,20001,9,7,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,bf20e586906e00323595edecc22bd1ba,35,20001,7,7,5,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: Cannot fit 5 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,552352b7ee95d7b580586fc6cb7046c3,35,20001,8,7,5,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,680d98d557b327d155c4a132eb3dbca4,35,20001,9,7,5,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,60e75c868d45a273b5ef4dd1aeb6bb0e,35,20001,7,7,6,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: Cannot fit 6 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,297996ffd2e3a019c0740a4507da4af5,35,20001,8,7,6,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,508814b8df0796f319119f459e92bd66,35,20001,9,7,6,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,25e106e2359b4e8823baf6f296f16902,35,20001,7,7,7,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,daad0ec0b10d9e3e1b3cc17eefcf4ed7,35,20001,8,7,7,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,595ebeaf4c03df0efbf1da673c0e31fe,35,20001,9,7,7,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,4c5731472674923d55d5322f788355c7,35,20001,7,7,8,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,b497e0379b84d5387304917ce11aa7c4,35,20001,8,7,8,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,ce160f99ce4c3f89accb1500735ae5ef,35,20001,9,7,8,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,8747dc40d9dbf8b9a0725f1b999b4bc2,35,20001,7,8,2,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,c86d244c53e5e56fe0436b7ace3480f6,35,20001,8,8,2,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,eeae598eb510b6a6da8f7455f3da33eb,35,20001,9,8,2,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,607ea86769c4f24d3d5cebd0bd722dfc,35,20001,7,8,3,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,602aaa7ccaae7294a3b32aae0d5c76b3,35,20001,8,8,3,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,a0260ea197854efbd4ac8457808a1719,35,20001,9,8,3,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,42539c2c35ba999b0c50cc66320758b7,35,20001,7,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,75242a4ed4e1a278258bbfd39c7f2946,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,65998adccde93b03bc0f328519abb1e8,35,20001,9,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,97390a56012b66aac2102b9346892bd9,35,20001,7,8,5,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,bb16ce14ea0145857fffe330fd8fd9ec,35,20001,8,8,5,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,2e9fc0666a45a40d722fbe05b7210dbb,35,20001,9,8,5,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,98b0aaf145158a71b5f5dfa2fd6d3ced,35,20001,7,8,6,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,6ed30092fb762c81fb3f44f42c2678a9,35,20001,8,8,6,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,3c21b096c78023c7f23ece173825b747,35,20001,9,8,6,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,56c761e2e8291a4be65d30f2bc236471,35,20001,7,8,7,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,293039741a16f889133517c82a5f1407,35,20001,8,8,7,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,aa4fcf516096b9f5b1f74b673ee556ad,35,20001,9,8,7,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,c87bf9165a86be85a45d6f8eafcb860a,35,20001,7,8,8,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,d1bba18091ea8c666fcda444d3e2c93f,35,20001,8,8,8,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,41688e8c38eee6408cf34d71ab11e3d1,35,20001,9,8,8,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,dbc93da78b28a30c90f6290dfd12ba4b,35,20001,7,9,2,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,17614f7cdafd02a5e6b7a5071336dabd,35,20001,8,9,2,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,eb4a51d48ef9c7559084bfb1b4c00d38,35,20001,9,9,2,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,40dde7c9c7bedfabee86d19640d600f3,35,20001,7,9,3,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,478822b2cb48cfd36c431d21c09126a1,35,20001,8,9,3,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,ad5240b44059a9f66e62c3c8b960f55c,35,20001,9,9,3,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,2681c6cc98e7aa5396b37a0ae5e476a6,35,20001,7,9,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,841be627760c1683be223b6cd648708e,35,20001,8,9,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,e0c4852bc27c680ec7b33b382f54f23f,35,20001,9,9,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,5dd3156d08b904c5091cbd1a76535384,35,20001,7,9,5,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,a06ba22a9392224220cf9272f1a90803,35,20001,8,9,5,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,d2947ed6c9d60609d10433d7b274358c,35,20001,9,9,5,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,67ab9170c597a4e4606ab55e1890fb5e,35,20001,7,9,6,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,504fac092a7e24e2aa120d2b66539d31,35,20001,8,9,6,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,9f4d840ef3da70594fc4f0c357421c4e,35,20001,9,9,6,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,2af0762c78d69e0c2f14859d7a252f7b,35,20001,7,9,7,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,bce60afe05e0baae8af2e113c2238b8d,35,20001,8,9,7,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,b811351181c3137b6abc6ca1af589611,35,20001,9,9,7,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,5c958e339d772d3ebde1f6b1f7459c14,35,20001,7,9,8,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,b4fb7b0d4d402617af13b24c0bb4e117,35,20001,8,9,8,success,,,hilbert-river revision 1 seed 20001 [complete]:
