job,host,seed,variant,shape,status,diagnostic,algae-amount,branching,fruit-amount,height,long-tongues,rim-width,stone-amount,teams,tongue-count,wheat-amount,width,wood-amount,workers,fairness,score,minimum_build_sites,minimum_wheat,minimum_wood,branches_requested,branches_placed,approaches_narrow,unreachable_walking_pairs,water_components,telemetry_dropped,telemetry_invalid,report_version
5395aac314d3b6792ccdcad8b22df72c,pharaoh-dev-3.local,41001,baseline,128x128x2,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,7,50,8,100,2,5,100,7,100,4,0.988636,0.605364,472,0.625,0.71875,8,3,False,0,2,0,0,2
3377d0f67f1e4004b64744c21ca3dbd5,pharaoh-dev-3.local,41002,baseline,128x128x2,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,7,50,8,100,2,5,100,7,100,4,0.96135,0.542102,416,0.541667,0.625,8,3,False,0,2,0,0,2
d506a97a91f5697fcdc03c755490a463,pharaoh-dev-3.local,42001,high-geometry,128x128x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,7,75,8,100,2,5,100,7,100,4,0.981096,0.584436,431,0.625,0.6875,15,3,False,0,2,0,0,2
fc72f6ab35fc9ab06ec3aafa18d6c6bd,pharaoh-dev-2.local,42001,low-geometry,128x128x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,7,25,6,100,2,3,100,7,100,4,0.975458,0.613527,490,0.625,0.71875,0,0,False,0,2,0,0,2
a9ff7b945e3bb12de45524b987adf92b,pharaoh-dev-2.local,42002,high-geometry,128x128x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,7,75,8,100,2,5,100,7,100,4,0.985757,0.566361,322,0.625,0.6875,15,5,False,0,2,0,0,2
b9b89de127d5d8cd5434cdf6fc604a23,pharaoh-dev-2.local,42002,low-geometry,128x128x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,7,25,6,100,2,3,100,7,100,4,0.989453,0.606863,522,0.625,0.71875,0,0,False,0,2,0,0,2
f8a2fbdac19e55d90acd34460ef0a088,pharaoh-dev-1.local,42003,high-geometry,128x128x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,7,75,8,100,2,5,100,7,100,4,0.983705,0.604851,380,0.625,0.71875,15,5,False,0,2,0,0,2
9d465b7042aa247c46ae94d5f4fc5b27,pharaoh-dev-1.local,42003,low-geometry,128x128x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,7,25,6,100,2,3,100,7,100,4,0.998334,0.635674,526,0.625,0.71875,0,0,False,0,2,0,0,2
da8d24e91cec6e5b4115cf91c8f041df,pharaoh-dev-1.local,43001,workers-min,128x128x2,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,7,50,8,100,2,5,100,7,100,1,0.927487,0.547643,407,0.541667,0.6875,6,1,False,0,2,0,0,2
77ff5c1e960e92277d996da61ba2eeda,pharaoh-dev-3.local,43002,workers-max,128x128x2,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,7,50,8,100,2,5,100,7,100,8,0.981952,0.592245,263,0.625,0.71875,6,0,False,0,2,0,0,2
a0ed15705d240fbbc7e691aca08ceb88,pharaoh-dev-3.local,41001,baseline,128x256x2,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,8,50,8,100,2,5,100,7,100,4,0.956472,0.588618,622,0.625,0.71875,8,4,False,0,2,0,0,2
216293aababcc070dd87d20fa2200e67,pharaoh-dev-3.local,41002,baseline,128x256x2,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,8,50,8,100,2,5,100,7,100,4,0.981332,0.604136,617,0.625,0.625,8,3,False,0,2,0,0,2
71ac828b4c9daeded61d0aaa10cef0bc,pharaoh-dev-2.local,42001,high-geometry,128x256x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,8,75,8,100,2,5,100,7,100,4,0.983581,0.622027,640,0.625,0.71875,15,4,False,0,2,0,0,2
0aeca05154532a188880894f872a526a,pharaoh-dev-2.local,42001,low-geometry,128x256x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,8,25,6,100,2,3,100,7,100,4,0.991954,0.639994,788,0.625,0.71875,0,0,False,0,2,0,0,2
db2621373b0cce2ab857bff61471f02e,pharaoh-dev-2.local,42002,high-geometry,128x256x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,8,75,8,100,2,5,100,7,100,4,0.980251,0.597998,654,0.625,0.6875,15,10,False,0,2,0,0,2
28da1ba976f82b5d40671cae99b539c4,pharaoh-dev-1.local,42002,low-geometry,128x256x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,8,25,6,100,2,3,100,7,100,4,0.981886,0.641013,791,0.625,0.71875,0,0,False,0,2,0,0,2
0457ae6a294e3b986cec0249fd310ec5,pharaoh-dev-1.local,42003,high-geometry,128x256x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,8,75,8,100,2,5,100,7,100,4,0.937959,0.592401,663,0.625,0.71875,15,5,False,0,2,0,0,2
898ab2371b08528b39afd14ec80b5443,pharaoh-dev-1.local,42003,low-geometry,128x256x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,8,25,6,100,2,3,100,7,100,4,0.985277,0.624307,649,0.625,0.65625,0,0,False,0,2,0,0,2
e7e2bd337f9a8931788b77933d5cd722,pharaoh-dev-3.local,43001,workers-min,128x256x2,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,8,50,8,100,2,5,100,7,100,1,0.967974,0.592791,603,0.625,0.65625,6,0,False,0,2,0,0,2
f3977dca4ea47545b9506c5dabf7e780,pharaoh-dev-3.local,43002,workers-max,128x256x2,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,8,50,8,100,2,5,100,7,100,8,0.986223,0.615952,522,0.625,0.71875,6,1,False,0,2,0,0,2
534d2a100f569e7b0ea31c765a518ae5,pharaoh-dev-3.local,41001,baseline,256x128x2,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,7,50,8,100,2,5,100,8,100,4,0.986816,0.602478,433,0.583333,0.71875,8,5,False,0,2,0,0,2
31adc81212535e172f8a847821e8dd5a,pharaoh-dev-1.local,41002,baseline,256x128x2,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,7,50,8,100,2,5,100,8,100,4,0.963446,0.571256,527,0.625,0.625,8,5,False,0,2,0,0,2
8d6fbe8ef850f43a5294ea2c3cdb59d4,pharaoh-dev-1.local,42001,high-geometry,256x128x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,7,75,8,100,2,5,100,8,100,4,0.982759,0.626793,637,0.625,0.71875,15,6,False,0,2,0,0,2
021a816c13d32ea97731ac74e8a026c1,pharaoh-dev-1.local,42001,low-geometry,256x128x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,7,25,6,100,2,3,100,8,100,4,0.998232,0.630894,592,0.625,0.65625,0,0,False,0,2,0,0,2
3ce4cb407fb7cd6acb1eeeba418ac41f,pharaoh-dev-2.local,42002,high-geometry,256x128x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,7,75,8,100,2,5,100,8,100,4,0.989269,0.63847,876,0.625,0.71875,15,8,False,0,2,0,0,2
83ab3f5294017ca65bd677f9c423b99d,pharaoh-dev-2.local,42002,low-geometry,256x128x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,7,25,6,100,2,3,100,8,100,4,0.983043,0.623848,800,0.625,0.65625,0,0,False,0,2,0,0,2
64e44df3f7ce1c6d0c05c4e50755736e,pharaoh-dev-2.local,42003,high-geometry,256x128x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,7,75,8,100,2,5,100,8,100,4,0.95201,0.594641,855,0.625,0.71875,15,6,False,0,2,0,0,2
08035e8424b677e7c4964dd714da04a7,pharaoh-dev-2.local,42003,low-geometry,256x128x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,7,25,6,100,2,3,100,8,100,4,0.993172,0.63249,790,0.625,0.6875,0,0,False,0,2,0,0,2
df71492b3e3072ae311cc5ab7a9e980d,pharaoh-dev-2.local,43001,workers-min,256x128x2,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,7,50,8,100,2,5,100,8,100,1,0.994163,0.569737,492,0.5,0.59375,6,2,False,0,2,0,0,2
4bf115663fdbdf108b2f36a5aea7c4ed,pharaoh-dev-2.local,43002,workers-max,256x128x2,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,7,50,8,100,2,5,100,8,100,8,0.992023,0.635706,647,0.625,0.71875,6,0,False,0,2,0,0,2
34b2455682187c7edaa05583e254696c,pharaoh-dev-2.local,41001,baseline,256x256x2,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,8,50,8,100,2,5,100,8,100,4,0.989574,0.611599,1025,0.583333,0.71875,10,6,False,0,2,0,0,2
5f770a80f761e105ae10e3172f350c33,pharaoh-dev-2.local,41002,baseline,256x256x2,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,8,50,8,100,2,5,100,8,100,4,0.996494,0.603803,903,0.583333,0.59375,10,6,False,0,2,0,0,2
a9d44abffbd2a731b14ecf1ef0d93a44,pharaoh-dev-2.local,42001,high-geometry,256x256x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,8,75,12,100,2,9,100,8,100,4,0.977604,0.611659,800,0.625,0.625,27,20,False,0,2,0,0,2
ec4a927b73b20e480e9edccd5b2534a9,therig.local,42001,low-geometry,256x256x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,8,25,6,100,2,3,100,8,100,4,0.989053,0.640239,952,0.625,0.71875,0,0,False,0,2,0,0,2
fff7335fe00bbab4acb52e716f2a01d3,therig.local,42002,high-geometry,256x256x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,8,75,12,100,2,9,100,8,100,4,0.986887,0.608974,798,0.625,0.71875,27,8,False,0,2,0,0,2
8b83d89e690da9974e4707f9729b688b,therig.local,42002,low-geometry,256x256x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,8,25,6,100,2,3,100,8,100,4,0.991943,0.641137,1011,0.625,0.6875,0,0,False,0,2,0,0,2
97b2a2c971df0b36972ca1842ab2fb1f,therig.local,42003,high-geometry,256x256x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,8,75,12,100,2,9,100,8,100,4,0.991267,0.610727,764,0.541667,0.6875,27,19,False,0,2,0,0,2
3513314453f223eac55d4ff0e95aac94,therig.local,42003,low-geometry,256x256x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,8,25,6,100,2,3,100,8,100,4,0.991624,0.630353,1015,0.625,0.6875,0,0,False,0,2,0,0,2
a01076f78af68fc8b5bfa3beb90e5ba3,therig.local,43001,workers-min,256x256x2,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,8,50,8,100,2,5,100,8,100,1,0.946896,0.554793,746,0.458333,0.6875,10,6,False,0,2,0,0,2
2d5fac5fb409d9da9b66434ff15f3fce,therig.local,43002,workers-max,256x256x2,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,8,50,8,100,2,5,100,8,100,8,0.998352,0.633954,981,0.625,0.6875,10,8,False,0,2,0,0,2
220beec9304a9b54b93d1394611df933,therig.local,41001,baseline,256x256x4,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,8,50,8,100,4,5,100,8,100,4,0.950283,0.577174,622,0.625,0.71875,10,6,False,0,2,0,0,2
367a7fa6c0de028f625aa812c39f66e2,therig.local,41002,baseline,256x256x4,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,8,50,8,100,4,5,100,8,100,4,0.948131,0.589005,695,0.625,0.71875,10,6,False,0,2,0,0,2
e5e31c5740384b812ccb7dd0530d367d,therig.local,42001,high-geometry,256x256x4,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,8,75,12,100,4,9,100,8,100,4,0.890739,0.480164,422,0.625,0.65625,27,20,True,0,2,0,0,2
d815f11ef7e3a3fd38e2e34e4465d01c,therig.local,42001,low-geometry,256x256x4,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,8,25,6,100,4,3,100,8,100,4,0.9746,0.624586,901,0.625,0.71875,0,0,False,0,2,0,0,2
d4244a58ecf741737b41a296621c2dbb,therig.local,42002,high-geometry,256x256x4,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,8,75,12,100,4,9,100,8,100,4,0.947371,0.552739,551,0.583333,0.6875,27,8,False,0,2,0,0,2
5a5c5243ed763070ef26335feea62c40,therig.local,42002,low-geometry,256x256x4,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,8,25,6,100,4,3,100,8,100,4,0.975938,0.613782,781,0.625,0.6875,0,0,False,0,2,0,0,2
e13d24ef81f1bcde83e274c04175a8fc,therig.local,42003,high-geometry,256x256x4,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,8,75,12,100,4,9,100,8,100,4,0.977156,0.614615,717,0.583333,0.71875,27,19,False,0,2,0,0,2
8c6677e218d33be22a10da19c96a6d23,therig.local,42003,low-geometry,256x256x4,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,8,25,6,100,4,3,100,8,100,4,0.973739,0.614919,1006,0.583333,0.6875,0,0,False,0,2,0,0,2
317389adbec31027b6054236e5f2512a,therig.local,43001,workers-min,256x256x4,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,8,50,8,100,4,5,100,8,100,1,0.967856,0.591917,565,0.625,0.625,10,6,False,0,2,0,0,2
3e69279688a2818730861e1a530f945f,therig.local,43002,workers-max,256x256x4,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,8,50,8,100,4,5,100,8,100,8,0.983826,0.624439,686,0.583333,0.71875,10,8,False,0,2,0,0,2
2aea846900b34fa086b8f0e563935a62,therig.local,41001,baseline,256x256x8,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,8,50,8,100,8,5,100,8,100,4,0.902348,0.518871,574,0.625,0.71875,10,6,False,0,2,0,0,2
b4aa2aba969697e6db185d7dd386ebb3,pharaoh-dev-1.local,41002,baseline,256x256x8,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,8,50,8,100,8,5,100,8,100,4,0.913546,0.533439,527,0.583333,0.65625,10,6,False,0,2,0,0,2
d6876a6b1e1bd402ec41e7ec38f538f5,pharaoh-dev-1.local,42001,high-geometry,256x256x8,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,8,75,8,100,8,5,100,8,100,4,0.914816,0.524484,636,0.583333,0.65625,15,10,False,0,2,0,0,2
54d8c56e836b214c4b3df33a5a61298c,pharaoh-dev-1.local,42001,low-geometry,256x256x8,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,8,25,6,100,8,3,100,8,100,4,0.908645,0.526574,945,0.541667,0.59375,0,0,False,0,2,0,0,2
7cc9c2014fe78a64810f5abb379de795,pharaoh-dev-1.local,42002,high-geometry,256x256x8,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,8,75,8,100,8,5,100,8,100,4,0.836228,0.442749,411,0.583333,0.71875,15,10,False,0,2,0,0,2
2d50e6113c6c08b580c515b64d021bf2,pharaoh-dev-1.local,42002,low-geometry,256x256x8,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,8,25,6,100,8,3,100,8,100,4,0.915738,0.537139,772,0.625,0.65625,0,0,False,0,2,0,0,2
c6857e5a812afde655602bdc5fc9682c,pharaoh-dev-1.local,42003,high-geometry,256x256x8,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,8,75,8,100,8,5,100,8,100,4,0.901739,0.523422,677,0.458333,0.65625,15,12,False,0,2,0,0,2
df555518435b7c6f634824b228492251,pharaoh-dev-2.local,42003,low-geometry,256x256x8,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,8,25,6,100,8,3,100,8,100,4,0.896656,0.52162,697,0.583333,0.5625,0,0,False,0,2,0,0,2
773d849249bf42d4be35e48f8907052d,pharaoh-dev-2.local,43001,workers-min,256x256x8,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,8,50,8,100,8,5,100,8,100,1,0.860815,0.469727,449,0.5,0.5625,10,6,False,0,2,0,0,2
a68fcd91df60b5a975701d76ea75a408,pharaoh-dev-2.local,43002,workers-max,256x256x8,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,8,50,8,100,8,5,100,8,100,8,0.891402,0.519238,544,0.583333,0.71875,10,8,False,0,2,0,0,2
6e2adffe65ec2fd0e844f8ee7fe0110e,pharaoh-dev-2.local,41001,baseline,256x512x2,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,9,50,8,100,2,5,100,8,100,4,0.981287,0.603621,931,0.625,0.71875,10,6,False,0,2,0,0,2
d6be2e2d8640843566fa61cb1ebc2817,pharaoh-dev-1.local,41002,baseline,256x512x2,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,9,50,8,100,2,5,100,8,100,4,0.970645,0.610631,935,0.583333,0.6875,10,6,False,0,2,0,0,2
e9d10be5c07ea4ac75663914256ecdf5,pharaoh-dev-1.local,42001,high-geometry,256x512x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,9,75,12,100,2,9,100,8,100,4,0.982756,0.612153,960,0.625,0.71875,27,23,False,0,2,0,0,2
3c3d2c853dfe7b384528fd3ad650b211,pharaoh-dev-1.local,42001,low-geometry,256x512x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,9,25,6,100,2,3,100,8,100,4,0.992366,0.62644,875,0.625,0.71875,0,0,False,0,2,0,0,2
59344232241e5f934ed6f2d348171f1f,pharaoh-dev-1.local,42002,high-geometry,256x512x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,9,75,12,100,2,9,100,8,100,4,0.973468,0.609973,912,0.625,0.71875,27,14,False,0,2,0,0,2
2d1ff8fe4501bb8a11d0ec9a1d9609da,pharaoh-dev-3.local,42002,low-geometry,256x512x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,9,25,6,100,2,3,100,8,100,4,0.989288,0.625795,955,0.625,0.71875,0,0,False,0,2,0,0,2
7e0759f22206ad8311dd048c0e0915f6,pharaoh-dev-3.local,42003,high-geometry,256x512x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,9,75,12,100,2,9,100,8,100,4,0.989607,0.620057,641,0.625,0.71875,27,20,False,0,2,0,0,2
f9f6c72bfd21b161d7464293307ebe10,pharaoh-dev-3.local,42003,low-geometry,256x512x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,9,25,6,100,2,3,100,8,100,4,0.997627,0.621583,821,0.625,0.71875,0,0,False,0,2,0,0,2
3deffa40c985c3a8f61df7d97278138a,pharaoh-dev-3.local,43001,workers-min,256x512x2,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,9,50,8,100,2,5,100,8,100,1,0.990052,0.60236,607,0.625,0.71875,10,7,False,0,2,0,0,2
e432d2274d142bd68e27cfe2c5a47c83,pharaoh-dev-3.local,43002,workers-max,256x512x2,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,9,50,8,100,2,5,100,8,100,8,0.996537,0.645101,843,0.625,0.71875,10,10,False,0,2,0,0,2
67bff901b6d18f2b3fbf8955583650e9,pharaoh-dev-3.local,41001,baseline,256x512x4,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,9,50,8,100,4,5,100,8,100,4,0.928307,0.559229,913,0.625,0.71875,10,6,False,0,2,0,0,2
8edec9b35f9132e4c21e259b8695c469,pharaoh-dev-2.local,41002,baseline,256x512x4,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,9,50,8,100,4,5,100,8,100,4,0.976097,0.595034,778,0.583333,0.65625,10,6,False,0,2,0,0,2
2c906a72e09c420b8eed10e4511c05b7,pharaoh-dev-2.local,42001,high-geometry,256x512x4,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,9,75,12,100,4,9,100,8,100,4,0.965713,0.608388,795,0.625,0.71875,27,23,False,0,2,0,0,2
ea01d263e302295babe818e26f4fe711,pharaoh-dev-2.local,42001,low-geometry,256x512x4,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,9,25,6,100,4,3,100,8,100,4,0.964417,0.598475,904,0.583333,0.6875,0,0,False,0,2,0,0,2
b8d774de5042d1b9e1660a60513f1bb4,pharaoh-dev-2.local,42002,high-geometry,256x512x4,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,9,75,12,100,4,9,100,8,100,4,0.928669,0.540744,876,0.583333,0.625,27,14,False,0,2,0,0,2
842db6df6ca9aeec28f2f07973844cd3,pharaoh-dev-2.local,42002,low-geometry,256x512x4,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,9,25,6,100,4,3,100,8,100,4,0.932871,0.563122,736,0.625,0.6875,0,0,False,0,2,0,0,2
2e433b586476fd20574feccfad8a6ea1,pharaoh-dev-2.local,42003,high-geometry,256x512x4,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,9,75,12,100,4,9,100,8,100,4,0.923359,0.54597,434,0.625,0.71875,27,20,False,0,2,0,0,2
92ed1649c33a5652b12ed6c23ae19684,pharaoh-dev-1.local,42003,low-geometry,256x512x4,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,9,25,6,100,4,3,100,8,100,4,0.941894,0.579564,840,0.625,0.71875,0,0,False,0,2,0,0,2
d58ba3ff292649a270ee5b427705c27a,pharaoh-dev-1.local,43001,workers-min,256x512x4,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,9,50,8,100,4,5,100,8,100,1,0.930668,0.52281,675,0.541667,0.5625,10,7,False,0,2,0,0,2
ad7c9965d35226451b2e03c3afeb4cd5,pharaoh-dev-1.local,43002,workers-max,256x512x4,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,9,50,8,100,4,5,100,8,100,8,0.960151,0.593984,855,0.583333,0.71875,10,10,False,0,2,0,0,2
4befa48009c03ea7fe639acb55a431c1,pharaoh-dev-1.local,41001,baseline,256x512x8,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,9,50,8,100,8,5,100,8,100,4,0.893047,0.524365,846,0.541667,0.65625,10,6,False,0,2,0,0,2
67212a7269d85f6cb7daab3fc24a1579,pharaoh-dev-1.local,41002,baseline,256x512x8,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,9,50,8,100,8,5,100,8,100,4,0.936308,0.565272,499,0.541667,0.65625,10,6,False,0,2,0,0,2
08886365e8480d97567f39421b3b2381,pharaoh-dev-1.local,42001,high-geometry,256x512x8,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,9,75,8,100,8,5,100,8,100,4,0.927376,0.544063,645,0.541667,0.71875,15,9,False,0,2,0,0,2
0f8748a53fade4c3d1576df580595112,pharaoh-dev-3.local,42001,low-geometry,256x512x8,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,9,25,6,100,8,3,100,8,100,4,0.925447,0.562669,770,0.583333,0.65625,0,0,False,0,2,0,0,2
6b5fa6f04ea132df2bee59b76141bcec,pharaoh-dev-3.local,42002,high-geometry,256x512x8,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,9,75,8,100,8,5,100,8,100,4,0.929641,0.553047,773,0.583333,0.65625,15,10,False,0,2,0,0,2
c2100e504cde0cd779e77d2b784561ab,pharaoh-dev-3.local,42002,low-geometry,256x512x8,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,9,25,6,100,8,3,100,8,100,4,0.8993,0.52427,801,0.583333,0.65625,0,0,False,0,2,0,0,2
b3befcbe2c16fc5f749cb6ee0d214a99,pharaoh-dev-3.local,42003,high-geometry,256x512x8,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,9,75,8,100,8,5,100,8,100,4,0.913767,0.533989,913,0.583333,0.53125,15,12,False,0,2,0,0,2
13e9783b2c1730abf76a248f06cc76e5,pharaoh-dev-3.local,42003,low-geometry,256x512x8,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,9,25,6,100,8,3,100,8,100,4,0.943222,0.566533,715,0.541667,0.6875,0,0,False,0,2,0,0,2
37993ef988489b770b58be95182edf85,pharaoh-dev-3.local,43001,workers-min,256x512x8,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,9,50,8,100,8,5,100,8,100,1,0.856781,0.456454,422,0.541667,0.5625,10,7,False,0,2,0,0,2
d0d71f0329bfb36ee2b94c08b816878f,pharaoh-dev-2.local,43002,workers-max,256x512x8,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,9,50,8,100,8,5,100,8,100,8,0.934465,0.564481,708,0.625,0.6875,10,10,False,0,2,0,0,2
959a477e9a86c789d38ecfe13e80b5a5,pharaoh-dev-2.local,41001,baseline,512x256x2,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,8,50,8,100,2,5,100,9,100,4,0.999195,0.64612,1105,0.625,0.71875,10,8,False,0,2,0,0,2
ef6d8d8afaa1967bedce64490ab88831,pharaoh-dev-2.local,41002,baseline,512x256x2,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,8,50,8,100,2,5,100,9,100,4,0.998688,0.62443,779,0.625,0.6875,10,6,False,0,2,0,0,2
c4957760e2498a0b0c229878d4869a44,pharaoh-dev-2.local,42001,high-geometry,512x256x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,8,75,12,100,2,9,100,9,100,4,0.984627,0.611074,887,0.625,0.71875,27,21,False,0,2,0,0,2
b28ee959d0cf4fad11cc90b9deb9a066,pharaoh-dev-2.local,42001,low-geometry,512x256x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,8,25,6,100,2,3,100,9,100,4,0.990623,0.628276,1003,0.625,0.6875,0,0,False,0,2,0,0,2
9506cd7437e3604f649b1d6d46af3a23,pharaoh-dev-2.local,42002,high-geometry,512x256x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,8,75,12,100,2,9,100,9,100,4,0.991173,0.615361,862,0.625,0.71875,27,13,False,0,2,0,0,2
f9ba8ba6ebcb55e93662101302df45ec,pharaoh-dev-1.local,42002,low-geometry,512x256x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,8,25,6,100,2,3,100,9,100,4,0.984358,0.609692,1075,0.583333,0.71875,0,0,False,0,2,0,0,2
0b41afa1cb0fbce3d69dc030ebe8ba95,pharaoh-dev-1.local,42003,high-geometry,512x256x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,8,75,12,100,2,9,100,9,100,4,0.97094,0.594313,843,0.625,0.65625,27,21,False,0,2,0,0,2
fe0253fe67d769e739c7c53675fb001a,pharaoh-dev-1.local,42003,low-geometry,512x256x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,8,25,6,100,2,3,100,9,100,4,0.963097,0.59526,926,0.625,0.71875,0,0,False,0,2,0,0,2
22c7dc1c18a169ae1a1ccc4fca770694,pharaoh-dev-1.local,43001,workers-min,512x256x2,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,8,50,8,100,2,5,100,9,100,1,0.94657,0.551011,705,0.583333,0.59375,10,8,False,0,2,0,0,2
51076174a3990490f55ffaa2b81b545c,pharaoh-dev-1.local,43002,workers-max,512x256x2,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,8,50,8,100,2,5,100,9,100,8,0.95935,0.566569,601,0.583333,0.71875,10,8,False,0,2,0,0,2
