job,host,seed,variant,shape,cohort,status,diagnostic,algae-amount,branching,fruit-amount,height,long-tongues,rim-width,stone-amount,teams,tongue-count,wheat-amount,width,wood-amount,workers,fairness,score,minimum_build_sites,minimum_wheat,minimum_wood,branches_requested,branches_placed,approaches_narrow,starter_secondary,unreachable_walking_pairs,water_components,telemetry_dropped,telemetry_invalid,report_version
6af63f000f0d74a20a66dbc555ee2175,pharaoh-dev-3.local,62002,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62002 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.877238,0.495582,431,0.625,0.6875,27,25,True,False,0,2,0,0,2
a5be4a994b505edbe612719398de5f54,pharaoh-dev-3.local,62003,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62003 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.923468,0.552423,628,0.625,0.71875,27,23,True,False,0,2,0,0,2
e326e8dcca09b670ce9e62748614477c,pharaoh-dev-3.local,62004,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62004 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.864972,0.485238,561,0.625,0.6875,27,24,True,False,0,2,0,0,2
31ccd73d62b2ad032009633faee0888f,pharaoh-dev-3.local,62005,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62005 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.909507,0.538326,393,0.625,0.71875,27,22,False,False,0,2,0,0,2
e53cd2261242effbd200c2c76978cae5,pharaoh-dev-3.local,62006,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62006 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.897907,0.522102,672,0.583333,0.6875,27,20,True,True,0,2,0,0,2
5fe544323065d1a47e9c1e53a33be491,pharaoh-dev-3.local,62007,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62007 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.903721,0.526827,662,0.583333,0.6875,27,23,False,True,0,2,0,0,2
e0d7c710147bbe86d3554243a172277d,pharaoh-dev-2.local,62008,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62008 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.902012,0.525707,571,0.625,0.71875,27,27,True,False,0,2,0,0,2
462fa6cbe181932b9c819cb104835532,pharaoh-dev-2.local,62009,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62009 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.906901,0.531943,804,0.625,0.71875,27,22,True,False,0,2,0,0,2
24ab64774c0f460a685156dd21de1a54,pharaoh-dev-2.local,62010,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62010 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.925126,0.548534,615,0.583333,0.71875,27,20,True,False,0,2,0,0,2
838c3840d14285dc4acca8646aae00b3,pharaoh-dev-2.local,62011,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62011 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.883364,0.504289,767,0.625,0.6875,27,21,False,False,0,2,0,0,2
755d5199a2260ad41ec88ccb34263c07,pharaoh-dev-1.local,62012,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62012 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.898891,0.526557,485,0.625,0.71875,27,21,True,False,0,2,0,0,2
739a0b83ffd5d643c346cfcc119b3137,pharaoh-dev-1.local,62013,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62013 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.921824,0.551586,443,0.625,0.71875,27,21,True,True,0,2,0,0,2
c9bee77e5902c20418d5fbf52325db9d,pharaoh-dev-1.local,62014,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62014 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.882355,0.510393,598,0.625,0.71875,27,22,True,False,0,2,0,0,2
d9bc26bd5b1df19d3eddfe169afcec2c,pharaoh-dev-1.local,62015,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62015 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.904784,0.530938,315,0.583333,0.65625,27,20,True,False,0,2,0,0,2
1a118d79fc665b13cd21116a0c94e2b7,pharaoh-dev-3.local,62016,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62016 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.887783,0.514293,538,0.625,0.6875,27,22,True,False,0,2,0,0,2
b5c18c0657337c81b37f13819bbef514,pharaoh-dev-3.local,62017,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62017 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.896175,0.515896,511,0.625,0.65625,27,21,True,False,0,2,0,0,2
7ba1de6a8f3fe682353d53890e03d347,pharaoh-dev-3.local,62018,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62018 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.929559,0.565141,719,0.625,0.6875,27,23,False,False,0,2,0,0,2
7bd1c445e4f560be7fa2a62cf3db796f,pharaoh-dev-3.local,62019,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62019 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.922687,0.552042,541,0.625,0.6875,27,24,True,False,0,2,0,0,2
59a825f478ad42dbf2ed70a068189bcb,therig.local,62020,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62020 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.903369,0.531118,764,0.625,0.6875,27,20,True,False,0,2,0,0,2
b9f9ead854c5c99975e03fcb6fd56922,therig.local,62021,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62021 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.890193,0.513805,425,0.625,0.71875,27,25,True,False,0,2,0,0,2
8b4aea4d643ba6d48ce8b1553a653e5d,therig.local,62022,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62022 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.888277,0.510009,634,0.583333,0.71875,27,22,True,True,0,2,0,0,2
cfd0966b3692a03084d1f4c399967a85,therig.local,62023,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62023 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.873963,0.496514,600,0.583333,0.71875,27,23,True,False,0,2,0,0,2
0617bbfd9732850eea50b06ad80cf66e,therig.local,62024,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62024 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.887383,0.51266,536,0.625,0.625,27,20,True,True,0,2,0,0,2
